"customer_id","film_id","rental_duration","rental_rate","length","replacement_cost","rating","genre","rental_day","rental_month","payment_day","payment_month","payment_amount","store_id","city_id","staff_id"
565,894,6,"0.99",68,"23.99","PG","Travel","9","7","9","4","0.99",2,214,1
565,405,6,"4.99",76,"13.99","NC-17","Travel","9","7","9","4","4.99",2,214,1
565,923,7,"2.99",78,"12.99","R","Drama","11","7","11","4","2.99",2,214,2
565,136,7,"2.99",146,"26.99","NC-17","New","12","7","12","4","2.99",1,214,1
565,748,4,"0.99",109,"16.99","PG-13","Action","12","7","12","4","0.99",1,214,1
565,429,3,"0.99",84,"29.99","R","Sports","27","7","27","4","5.99",1,214,2
565,304,3,"2.99",130,"28.99","G","Children","31","7","30","4","2.99",1,214,2
565,104,4,"2.99",119,"17.99","G","Foreign","31","7","30","4","5.99",2,214,2
565,350,3,"4.99",80,"21.99","G","Sci-Fi","1","8","1","3","10.99",1,214,2
565,744,4,"0.99",89,"23.99","PG-13","Classics","2","8","2","3","3.99",1,214,1
565,159,5,"4.99",58,"12.99","R","Comedy","2","8","2","3","6.99",2,214,2
565,454,6,"0.99",180,"20.99","PG-13","Music","2","8","2","3","3.99",1,214,1
565,334,6,"4.99",65,"21.99","NC-17","Horror","16","8","16","3","4.99",2,214,1
565,544,4,"2.99",147,"11.99","R","Documentary","17","8","17","3","3.99",1,214,1
565,480,3,"2.99",84,"29.99","R","Classics","17","8","17","3","2.99",2,214,2
565,577,4,"0.99",64,"10.99","PG","Sports","18","8","18","3","5.99",1,214,1
565,556,6,"4.99",127,"26.99","PG-13","Games","19","8","19","3","4.99",2,214,2
565,134,4,"4.99",51,"21.99","PG","Animation","19","8","19","3","4.99",2,214,1
565,191,6,"0.99",143,"27.99","PG-13","Children","19","8","19","3","0.99",1,214,2
565,879,3,"4.99",148,"20.99","PG","Music","20","8","20","3","8.99",1,214,2
565,458,4,"0.99",135,"26.99","NC-17","Family","23","8","23","3","2.99",2,214,1
566,264,6,"2.99",101,"13.99","G","Games","16","6","16","2","5.99",2,538,2
566,243,3,"4.99",49,"22.99","NC-17","Animation","17","6","17","2","4.99",2,538,1
566,890,5,"0.99",172,"14.99","R","Sports","18","6","18","2","0.99",2,538,2
566,439,4,"4.99",151,"28.99","PG-13","Drama","21","6","21","2","4.99",2,538,2
566,580,3,"4.99",166,"12.99","PG-13","New","6","7","6","4","4.99",1,538,1
566,395,4,"0.99",108,"28.99","R","Action","6","7","6","4","0.99",1,538,1
566,275,3,"0.99",85,"11.99","PG","Horror","6","7","6","4","3.99",1,538,1
566,861,3,"4.99",111,"12.99","R","Games","9","7","9","4","9.99",2,538,1
566,993,6,"2.99",178,"10.99","PG-13","Children","11","7","11","4","2.99",1,538,1
566,975,6,"2.99",137,"22.99","R","Family","28","7","28","4","2.99",2,538,1
566,97,7,"0.99",56,"24.99","G","Action","28","7","28","4","0.99",1,538,1
566,73,5,"2.99",150,"22.99","PG-13","Sci-Fi","28","7","28","4","2.99",2,538,1
566,203,5,"4.99",84,"9.99","G","Sci-Fi","28","7","28","4","6.99",2,538,1
566,664,6,"2.99",65,"12.99","PG","Action","29","7","28","4","2.99",1,538,1
566,855,7,"0.99",132,"28.99","PG-13","Documentary","29","7","29","4","1.99",1,538,2
566,686,5,"4.99",84,"9.99","R","New","29","7","29","4","6.99",1,538,2
566,744,4,"0.99",89,"23.99","PG-13","Classics","29","7","29","4","0.99",2,538,1
566,644,7,"2.99",115,"29.99","PG","Animation","29","7","29","4","4.99",1,538,1
566,695,6,"4.99",144,"12.99","PG","Family","30","7","30","4","4.99",1,538,1
566,852,4,"0.99",103,"27.99","NC-17","Children","30","7","30","4","4.99",2,538,2
566,288,7,"2.99",167,"20.99","R","Travel","31","7","30","4","3.99",1,538,2
566,644,7,"2.99",115,"29.99","PG","Animation","31","7","30","4","2.99",2,538,1
566,410,7,"2.99",48,"19.99","PG","Comedy","1","8","1","3","2.99",1,538,1
566,692,3,"2.99",179,"10.99","G","Animation","1","8","1","3","6.99",2,538,1
566,5,6,"2.99",130,"22.99","G","Family","2","8","2","3","2.99",2,538,1
566,301,4,"0.99",155,"24.99","R","Horror","17","8","17","3","0.99",2,538,2
566,34,6,"0.99",62,"29.99","NC-17","Horror","17","8","17","3","1.99",2,538,1
566,670,4,"4.99",48,"17.99","PG","Documentary","18","8","18","3","8.99",1,538,2
566,449,4,"2.99",119,"12.99","PG-13","Sci-Fi","19","8","19","3","4.99",2,538,2
566,100,7,"4.99",161,"21.99","R","Foreign","20","8","20","3","4.99",1,538,1
566,581,4,"0.99",59,"16.99","G","Music","21","8","21","3","3.99",1,538,2
566,373,7,"2.99",156,"14.99","G","Children","21","8","21","3","2.99",2,538,1
567,543,5,"4.99",116,"20.99","R","Travel","19","6","19","2","4.99",1,466,1
567,286,7,"2.99",158,"16.99","NC-17","Travel","20","6","20","2","2.99",2,466,1
567,103,7,"4.99",133,"27.99","PG","Travel","6","7","6","4","5.99",1,466,2
567,90,3,"0.99",63,"11.99","R","New","7","7","7","4","0.99",1,466,1
567,417,5,"0.99",93,"29.99","G","Action","8","7","8","4","0.99",1,466,1
567,263,6,"4.99",154,"14.99","R","Sports","8","7","8","4","4.99",2,466,2
567,988,7,"2.99",139,"26.99","R","Travel","11","7","11","4","2.99",1,466,2
567,63,6,"0.99",73,"21.99","PG","Family","12","7","12","4","0.99",2,466,1
567,296,5,"2.99",178,"23.99","R","Sci-Fi","27","7","27","4","2.99",1,466,1
567,49,6,"2.99",162,"22.99","R","Sci-Fi","28","7","28","4","2.99",2,466,2
567,187,5,"2.99",57,"12.99","NC-17","Sports","29","7","29","4","2.99",2,466,2
567,239,5,"4.99",122,"16.99","G","Animation","30","7","30","4","7.99",1,466,1
567,472,3,"4.99",174,"24.99","G","Travel","30","7","30","4","6.99",2,466,1
567,867,5,"4.99",58,"10.99","PG","Family","1","8","1","3","7.99",1,466,1
567,900,6,"2.99",136,"17.99","R","Foreign","17","8","17","3","2.99",1,466,2
567,936,3,"2.99",123,"21.99","NC-17","Music","17","8","17","3","2.99",2,466,2
567,333,7,"2.99",126,"16.99","R","Music","19","8","19","3","2.99",2,466,2
567,754,6,"2.99",150,"17.99","PG-13","Comedy","22","8","22","3","2.99",2,466,2
567,683,5,"4.99",60,"19.99","NC-17","Drama","22","8","22","3","5.99",2,466,2
567,919,3,"4.99",82,"17.99","G","Games","23","8","23","3","10.99",1,466,2
568,61,5,"4.99",175,"28.99","G","Drama","16","6","16","2","4.99",1,55,2
568,203,5,"4.99",84,"9.99","G","Sci-Fi","18","6","18","2","4.99",2,55,2
568,687,6,"0.99",138,"15.99","NC-17","Documentary","19","6","19","2","0.99",2,55,2
568,255,6,"4.99",175,"21.99","NC-17","Music","21","6","21","2","4.99",1,55,1
568,119,6,"0.99",176,"22.99","G","Comedy","21","6","21","2","1.99",2,55,1
568,333,7,"2.99",126,"16.99","R","Music","7","7","7","4","2.99",1,55,1
568,720,3,"2.99",179,"20.99","NC-17","New","9","7","9","4","2.99",2,55,2
568,387,7,"0.99",100,"27.99","G","Games","10","7","10","4","0.99",2,55,2
568,785,6,"4.99",80,"20.99","PG","Travel","10","7","10","4","4.99",2,55,1
568,975,6,"2.99",137,"22.99","R","Family","27","7","27","4","2.99",2,55,1
568,535,6,"0.99",181,"21.99","R","Horror","28","7","28","4","0.99",1,55,1
568,775,4,"4.99",110,"18.99","PG-13","Drama","31","7","30","4","6.99",1,55,2
568,493,5,"0.99",92,"18.99","R","Foreign","31","7","30","4","0.99",2,55,2
568,789,7,"2.99",79,"15.99","PG-13","Foreign","1","8","1","3","2.99",1,55,1
568,315,4,"0.99",156,"10.99","R","Family","1","8","1","3","0.99",2,55,2
568,650,3,"0.99",144,"27.99","G","Documentary","2","8","1","3","0.99",2,55,2
568,829,7,"2.99",138,"12.99","PG-13","Family","2","8","2","3","2.99",2,55,1
568,127,5,"4.99",112,"14.99","G","Comedy","20","8","20","3","4.99",2,55,1
568,129,3,"2.99",179,"16.99","R","Documentary","22","8","22","3","5.99",2,55,2
568,162,4,"2.99",95,"13.99","R","Action","22","8","22","3","2.99",2,55,2
568,936,3,"2.99",123,"21.99","NC-17","Music","14","2","14","5","2.99",2,55,2
569,654,4,"4.99",93,"19.99","G","Games","15","6","15","2","6.99",2,299,2
569,544,4,"2.99",147,"11.99","R","Documentary","16","6","16","2","5.99",2,299,2
569,330,7,"4.99",112,"22.99","NC-17","Animation","7","7","7","4","5.99",2,299,1
569,753,3,"0.99",48,"20.99","PG","Family","9","7","8","4","0.99",2,299,2
569,420,7,"4.99",128,"27.99","PG","Sports","11","7","11","4","5.99",2,299,1
569,232,7,"2.99",147,"29.99","NC-17","Games","30","7","29","4","2.99",1,299,2
569,538,7,"0.99",162,"19.99","PG-13","New","30","7","30","4","1.99",2,299,2
569,803,7,"4.99",179,"29.99","R","Drama","30","7","30","4","4.99",1,299,1
569,228,4,"0.99",143,"16.99","PG-13","Classics","31","7","30","4","1.99",2,299,2
569,356,5,"2.99",102,"10.99","R","Children","1","8","30","4","2.99",2,299,2
569,810,5,"0.99",147,"21.99","PG","Family","2","8","1","3","0.99",1,299,1
569,314,3,"0.99",91,"13.99","R","Animation","2","8","2","3","1.99",2,299,1
569,745,5,"4.99",162,"23.99","PG-13","Sports","2","8","2","3","4.99",1,299,1
569,411,5,"4.99",49,"13.99","NC-17","Music","2","8","2","3","6.99",1,299,2
569,648,7,"4.99",148,"17.99","PG-13","Travel","17","8","17","3","4.99",1,299,1
569,502,4,"2.99",71,"21.99","PG-13","Comedy","18","8","17","3","2.99",1,299,1
569,631,4,"0.99",64,"11.99","G","Sports","18","8","18","3","0.99",1,299,1
569,582,3,"2.99",162,"19.99","PG-13","Animation","18","8","18","3","3.99",2,299,2
569,916,3,"2.99",80,"10.99","G","Animation","19","8","19","3","2.99",1,299,1
569,596,4,"4.99",171,"25.99","PG-13","Games","19","8","19","3","7.99",1,299,2
569,580,3,"4.99",166,"12.99","PG-13","New","20","8","20","3","9.99",1,299,2
569,293,6,"2.99",167,"17.99","G","Sports","21","8","21","3","4.99",2,299,2
569,850,7,"0.99",163,"27.99","R","Action","21","8","21","3","0.99",1,299,1
569,551,3,"4.99",138,"9.99","PG","New","22","8","22","3","8.99",2,299,2
569,437,7,"2.99",109,"13.99","R","Family","22","8","22","3","2.99",2,299,1
569,890,5,"0.99",172,"14.99","R","Sports","23","8","23","3","0.99",2,299,2
569,385,6,"4.99",139,"26.99","PG-13","Comedy","23","8","23","3","4.99",2,299,2
570,974,4,"0.99",181,"24.99","R","New","15","6","15","2","4.99",1,341,2
570,294,5,"4.99",138,"26.99","PG-13","Travel","15","6","15","2","4.99",2,341,2
570,254,4,"2.99",159,"11.99","PG-13","Sports","16","6","16","2","2.99",2,341,2
570,451,7,"4.99",160,"12.99","NC-17","Travel","17","6","17","2","5.99",1,341,1
570,930,4,"2.99",145,"23.99","R","Sci-Fi","17","6","17","2","6.99",2,341,2
570,382,3,"0.99",137,"21.99","PG","Games","18","6","18","2","3.99",2,341,1
570,489,4,"0.99",54,"14.99","PG-13","Animation","20","6","20","2","2.99",2,341,1
570,477,5,"0.99",118,"15.99","PG","Music","6","7","6","4","0.99",2,341,2
570,738,3,"0.99",178,"27.99","PG-13","Foreign","7","7","7","4","0.99",1,341,2
570,864,5,"0.99",92,"21.99","NC-17","Children","8","7","8","4","0.99",1,341,2
570,334,6,"4.99",65,"21.99","NC-17","Horror","10","7","10","4","4.99",2,341,2
570,312,4,"4.99",75,"20.99","R","Sci-Fi","11","7","11","4","4.99",2,341,1
570,851,3,"0.99",151,"19.99","R","Sports","12","7","12","4","0.99",2,341,2
570,10,6,"4.99",63,"24.99","NC-17","Sports","27","7","27","4","4.99",1,341,1
570,632,5,"4.99",145,"10.99","NC-17","New","29","7","29","4","4.99",1,341,2
570,757,4,"2.99",106,"28.99","G","Documentary","30","7","30","4","7.99",1,341,2
570,261,5,"0.99",171,"13.99","G","Documentary","30","7","30","4","0.99",1,341,2
570,545,4,"0.99",178,"14.99","PG-13","Foreign","30","7","30","4","2.99",2,341,1
570,881,5,"4.99",71,"13.99","PG","Horror","31","7","30","4","4.99",2,341,1
570,524,6,"0.99",50,"13.99","PG","Comedy","31","7","30","4","0.99",1,341,1
570,993,6,"2.99",178,"10.99","PG-13","Children","31","7","30","4","2.99",1,341,1
570,34,6,"0.99",62,"29.99","NC-17","Horror","2","8","2","3","3.99",2,341,2
570,384,5,"4.99",49,"19.99","R","Music","17","8","17","3","4.99",2,341,1
570,760,5,"2.99",110,"21.99","G","New","21","8","21","3","3.99",1,341,1
570,189,3,"0.99",139,"23.99","NC-17","Games","14","2","14","5","0.99",1,341,2
571,869,4,"2.99",47,"22.99","PG","Action","15","6","15","2","4.99",1,409,2
571,51,5,"2.99",75,"10.99","NC-17","Music","15","6","15","2","3.99",2,409,2
571,307,6,"4.99",77,"9.99","NC-17","Travel","16","6","16","2","4.99",1,409,1
571,322,5,"2.99",100,"29.99","G","Sports","17","6","17","2","4.99",1,409,1
571,298,4,"2.99",172,"13.99","PG-13","Sci-Fi","18","6","18","2","2.99",2,409,1
571,580,3,"4.99",166,"12.99","PG-13","New","20","6","20","2","10.99",1,409,2
571,121,4,"2.99",151,"15.99","PG","Animation","6","7","6","4","2.99",2,409,1
571,163,4,"0.99",139,"29.99","PG-13","New","7","7","7","4","4.99",2,409,2
571,571,6,"2.99",161,"26.99","PG-13","Documentary","10","7","10","4","4.99",2,409,1
571,499,3,"4.99",184,"24.99","NC-17","Family","12","7","12","4","8.99",1,409,1
571,113,4,"4.99",75,"19.99","NC-17","Sports","12","7","12","4","8.99",2,409,2
571,202,5,"4.99",161,"26.99","G","Comedy","28","7","28","4","5.99",1,409,2
571,884,5,"4.99",88,"11.99","R","Music","29","7","29","4","4.99",2,409,1
571,358,5,"0.99",163,"29.99","R","Classics","30","7","30","4","1.99",1,409,1
571,957,7,"4.99",80,"26.99","G","Foreign","30","7","30","4","4.99",2,409,2
571,191,6,"0.99",143,"27.99","PG-13","Children","1","8","1","3","2.99",2,409,2
571,937,7,"2.99",85,"14.99","NC-17","New","2","8","2","3","2.99",2,409,1
571,244,5,"4.99",139,"26.99","NC-17","Music","2","8","2","3","7.99",1,409,1
571,548,3,"2.99",53,"27.99","R","Classics","19","8","19","3","2.99",1,409,1
571,293,6,"2.99",167,"17.99","G","Sports","19","8","19","3","2.99",1,409,2
571,797,7,"0.99",67,"23.99","R","Music","22","8","22","3","0.99",1,409,2
571,628,5,"2.99",172,"24.99","PG","Sports","23","8","23","3","4.99",1,409,2
572,853,3,"4.99",139,"12.99","G","Children","17","6","17","2","10.99",1,133,1
572,249,7,"0.99",176,"26.99","G","Classics","17","6","17","2","0.99",2,133,1
572,130,7,"0.99",110,"24.99","PG-13","Action","18","6","18","2","0.99",2,133,2
572,698,3,"2.99",71,"29.99","NC-17","Documentary","8","7","8","4","2.99",2,133,1
572,59,4,"2.99",160,"20.99","R","Children","10","7","10","4","4.99",1,133,1
572,269,3,"0.99",98,"22.99","R","Family","10","7","10","4","6.99",2,133,1
572,936,3,"2.99",123,"21.99","NC-17","Music","11","7","11","4","2.99",2,133,2
572,83,5,"2.99",50,"18.99","G","Family","27","7","27","4","4.99",2,133,2
572,531,3,"0.99",137,"18.99","R","Foreign","27","7","27","4","4.99",2,133,2
572,439,4,"4.99",151,"28.99","PG-13","Drama","28","7","28","4","6.99",1,133,2
572,727,6,"0.99",117,"12.99","PG","Family","29","7","29","4","0.99",1,133,1
572,851,3,"0.99",151,"19.99","R","Sports","29","7","29","4","0.99",1,133,1
572,667,3,"2.99",160,"20.99","PG-13","Sports","30","7","30","4","3.99",1,133,1
572,361,5,"2.99",89,"25.99","NC-17","Sports","31","7","30","4","5.99",2,133,2
572,167,6,"4.99",109,"10.99","NC-17","Travel","1","8","30","4","4.99",1,133,1
572,282,5,"0.99",92,"20.99","NC-17","Drama","2","8","2","3","0.99",1,133,2
572,229,6,"4.99",87,"12.99","R","Action","2","8","2","3","4.99",2,133,2
572,475,6,"0.99",135,"29.99","G","Horror","2","8","2","3","2.99",2,133,1
572,26,3,"0.99",86,"15.99","G","Sci-Fi","2","8","2","3","4.99",1,133,2
572,527,4,"4.99",85,"24.99","PG","Horror","17","8","16","3","4.99",2,133,2
572,651,3,"0.99",84,"20.99","PG-13","Animation","18","8","18","3","1.99",2,133,2
572,291,5,"0.99",174,"10.99","PG-13","Sports","19","8","19","3","1.99",1,133,1
572,35,4,"2.99",147,"24.99","PG-13","Horror","20","8","20","3","6.99",1,133,1
572,247,3,"0.99",47,"19.99","G","Comedy","20","8","20","3","5.99",2,133,2
573,975,6,"2.99",137,"22.99","R","Family","16","6","16","2","4.99",1,598,1
573,305,6,"2.99",91,"24.99","PG","New","19","6","19","2","5.99",1,598,2
573,992,5,"0.99",176,"17.99","NC-17","Documentary","20","6","20","2","1.99",2,598,1
573,371,5,"4.99",129,"17.99","G","Action","21","6","21","2","7.99",1,598,1
573,870,4,"0.99",123,"12.99","PG-13","Horror","6","7","6","4","0.99",2,598,2
573,35,4,"2.99",147,"24.99","PG-13","Horror","6","7","6","4","2.99",2,598,1
573,61,5,"4.99",175,"28.99","G","Drama","7","7","7","4","4.99",1,598,2
573,367,6,"0.99",153,"20.99","R","Sci-Fi","7","7","7","4","0.99",1,598,1
573,812,7,"0.99",50,"13.99","PG-13","Documentary","8","7","8","4","0.99",1,598,1
573,525,4,"0.99",140,"29.99","R","Classics","8","7","8","4","2.99",2,598,1
573,15,5,"2.99",46,"10.99","NC-17","Foreign","9","7","9","4","5.99",2,598,1
573,575,3,"4.99",48,"27.99","G","Documentary","10","7","10","4","9.99",1,598,2
573,304,3,"2.99",130,"28.99","G","Children","10","7","10","4","2.99",2,598,1
573,438,3,"2.99",68,"22.99","NC-17","Games","12","7","12","4","7.99",2,598,1
573,805,5,"4.99",64,"12.99","G","Animation","29","7","29","4","4.99",1,598,2
573,764,3,"4.99",150,"28.99","G","Sports","31","7","30","4","10.99",2,598,1
573,922,7,"4.99",107,"22.99","PG-13","Horror","31","7","30","4","4.99",1,598,2
573,351,4,"2.99",106,"10.99","PG","Horror","31","7","30","4","2.99",2,598,1
573,586,4,"0.99",60,"27.99","PG","Action","31","7","30","4","5.99",2,598,2
573,427,5,"0.99",103,"19.99","R","Documentary","1","8","1","3","0.99",1,598,1
573,756,7,"2.99",80,"10.99","PG-13","Comedy","2","8","1","3","2.99",2,598,1
573,12,6,"0.99",136,"22.99","PG","Music","2","8","2","3","0.99",2,598,1
573,162,4,"2.99",95,"13.99","R","Action","17","8","17","3","5.99",2,598,1
573,76,4,"0.99",103,"23.99","NC-17","Music","17","8","17","3","1.99",1,598,2
573,27,7,"0.99",179,"12.99","NC-17","Sports","17","8","17","3","1.99",1,598,2
573,159,5,"4.99",58,"12.99","R","Comedy","18","8","18","3","6.99",1,598,1
573,786,7,"0.99",113,"14.99","R","Children","19","8","18","3","0.99",1,598,1
573,522,4,"2.99",137,"9.99","NC-17","Comedy","19","8","19","3","2.99",2,598,1
574,157,7,"0.99",143,"29.99","PG-13","Children","16","6","16","2","0.99",2,10,1
574,445,5,"2.99",100,"11.99","G","Classics","16","6","16","2","5.99",2,10,1
574,299,4,"0.99",144,"9.99","PG-13","Travel","16","6","16","2","0.99",1,10,2
574,491,4,"0.99",74,"18.99","NC-17","Children","19","6","19","2","0.99",2,10,2
574,409,3,"4.99",59,"9.99","G","Children","21","6","21","2","6.99",2,10,2
574,45,5,"4.99",83,"14.99","PG-13","New","6","7","6","4","7.99",1,10,2
574,145,5,"4.99",124,"25.99","G","Family","7","7","6","4","4.99",2,10,2
574,396,5,"4.99",62,"18.99","G","Drama","7","7","7","4","4.99",2,10,1
574,782,6,"2.99",60,"26.99","PG-13","Sports","8","7","8","4","2.99",2,10,2
574,435,6,"4.99",181,"28.99","PG-13","Foreign","9","7","9","4","4.99",1,10,2
574,958,6,"2.99",178,"19.99","G","Drama","9","7","9","4","3.99",2,10,1
574,150,7,"2.99",101,"9.99","PG","Documentary","9","7","9","4","3.99",2,10,2
574,594,6,"0.99",126,"22.99","NC-17","Action","10","7","10","4","2.99",1,10,2
574,402,3,"0.99",52,"15.99","G","Animation","12","7","12","4","2.99",2,10,1
574,673,3,"0.99",118,"19.99","PG-13","Music","27","7","27","4","1.99",2,10,1
574,235,6,"2.99",68,"13.99","PG-13","Sci-Fi","27","7","27","4","2.99",2,10,1
574,555,4,"0.99",133,"25.99","PG","Comedy","28","7","28","4","2.99",2,10,2
574,354,6,"4.99",85,"18.99","G","Children","29","7","29","4","4.99",1,10,1
574,572,4,"2.99",64,"9.99","PG-13","Sci-Fi","31","7","30","4","7.99",1,10,2
574,647,4,"0.99",129,"18.99","NC-17","Music","31","7","30","4","3.99",2,10,2
574,212,7,"4.99",185,"14.99","G","Action","1","8","1","3","4.99",2,10,1
574,57,4,"2.99",90,"18.99","PG-13","Travel","17","8","17","3","3.99",1,10,2
574,199,4,"2.99",56,"29.99","R","Documentary","18","8","18","3","2.99",1,10,2
574,706,5,"4.99",163,"22.99","PG","Drama","20","8","20","3","4.99",2,10,2
574,239,5,"4.99",122,"16.99","G","Animation","20","8","20","3","4.99",1,10,1
574,505,6,"2.99",46,"24.99","PG-13","Children","22","8","22","3","2.99",2,10,1
574,328,7,"2.99",131,"28.99","NC-17","Children","22","8","22","3","2.99",2,10,1
575,55,6,"2.99",65,"27.99","G","Sci-Fi","15","6","15","2","2.99",1,131,1
575,490,4,"2.99",121,"13.99","G","New","16","6","16","2","2.99",1,131,1
575,565,6,"4.99",56,"9.99","PG-13","Foreign","17","6","17","2","4.99",1,131,2
575,378,5,"2.99",93,"24.99","NC-17","Music","6","7","6","4","6.99",2,131,2
575,215,4,"4.99",57,"27.99","PG","Games","10","7","10","4","8.99",1,131,2
575,553,4,"0.99",136,"12.99","PG-13","Children","12","7","12","4","2.99",2,131,1
575,585,4,"0.99",105,"25.99","G","Drama","27","7","27","4","0.99",2,131,2
575,185,3,"2.99",146,"10.99","PG","Foreign","27","7","27","4","2.99",1,131,1
575,760,5,"2.99",110,"21.99","G","New","29","7","29","4","2.99",2,131,1
575,790,6,"0.99",67,"22.99","PG-13","Drama","30","7","29","4","0.99",2,131,1
575,212,7,"4.99",185,"14.99","G","Action","30","7","30","4","4.99",2,131,1
575,277,4,"4.99",126,"24.99","PG-13","Horror","31","7","30","4","4.99",1,131,1
575,902,6,"4.99",170,"22.99","PG","Sports","1","8","1","3","4.99",1,131,1
575,222,4,"4.99",64,"27.99","R","Horror","1","8","1","3","7.99",2,131,2
575,546,7,"2.99",98,"27.99","PG-13","Games","2","8","2","3","3.99",2,131,2
575,769,5,"4.99",151,"21.99","PG-13","Foreign","2","8","2","3","4.99",2,131,2
575,69,3,"2.99",85,"21.99","R","Sci-Fi","18","8","18","3","7.99",1,131,2
575,98,4,"4.99",73,"12.99","PG-13","Drama","18","8","18","3","8.99",1,131,1
575,361,5,"2.99",89,"25.99","NC-17","Sports","18","8","18","3","5.99",1,131,2
575,614,5,"4.99",178,"11.99","PG-13","Games","19","8","19","3","4.99",1,131,1
575,288,7,"2.99",167,"20.99","R","Travel","20","8","19","3","2.99",1,131,2
575,647,4,"0.99",129,"18.99","NC-17","Music","22","8","22","3","2.99",2,131,1
575,918,4,"4.99",152,"23.99","PG","Children","23","8","23","3","4.99",2,131,1
575,599,3,"0.99",103,"20.99","R","Sports","23","8","23","3","0.99",2,131,2
576,921,7,"2.99",172,"29.99","PG-13","Music","15","6","15","2","4.99",2,168,1
576,609,7,"2.99",185,"23.99","G","Travel","16","6","16","2","2.99",1,168,2
576,132,6,"0.99",114,"25.99","PG","Sci-Fi","18","6","18","2","0.99",2,168,1
576,483,3,"2.99",171,"29.99","NC-17","Games","18","6","18","2","8.99",1,168,1
576,471,7,"2.99",84,"23.99","NC-17","Classics","19","6","19","2","3.99",2,168,1
576,1000,3,"4.99",50,"18.99","NC-17","Comedy","19","6","19","2","4.99",2,168,1
576,889,3,"4.99",111,"28.99","R","Children","21","6","21","2","6.99",1,168,2
576,614,5,"4.99",178,"11.99","PG-13","Games","6","7","6","4","4.99",1,168,1
576,436,4,"0.99",122,"14.99","NC-17","New","6","7","6","4","0.99",2,168,2
576,699,7,"4.99",106,"26.99","PG","Games","6","7","6","4","4.99",1,168,2
576,421,7,"4.99",78,"10.99","PG-13","Foreign","8","7","8","4","4.99",2,168,1
576,927,6,"2.99",174,"16.99","NC-17","Action","10","7","10","4","3.99",1,168,2
576,838,5,"4.99",112,"25.99","R","Action","10","7","10","4","4.99",1,168,2
576,516,7,"0.99",59,"18.99","PG","Music","27","7","27","4","1.99",2,168,1
576,305,6,"2.99",91,"24.99","PG","New","27","7","27","4","3.99",1,168,1
576,711,4,"4.99",154,"18.99","R","Sci-Fi","30","7","29","4","4.99",2,168,1
576,90,3,"0.99",63,"11.99","R","New","30","7","30","4","5.99",2,168,1
576,666,4,"4.99",145,"27.99","PG-13","Drama","31","7","30","4","5.99",2,168,2
576,470,4,"4.99",79,"24.99","R","Animation","31","7","30","4","8.99",1,168,1
576,425,6,"0.99",88,"20.99","R","Classics","31","7","30","4","0.99",2,168,1
576,140,6,"0.99",87,"23.99","G","Sci-Fi","31","7","30","4","2.99",2,168,1
576,707,5,"2.99",177,"29.99","R","Action","31","7","30","4","2.99",2,168,1
576,750,3,"0.99",145,"25.99","R","New","1","8","1","3","3.99",1,168,1
576,934,7,"4.99",122,"20.99","NC-17","Games","17","8","17","3","5.99",2,168,1
576,649,4,"2.99",85,"14.99","R","Animation","18","8","18","3","4.99",2,168,2
576,159,5,"4.99",58,"12.99","R","Comedy","19","8","19","3","4.99",2,168,1
576,95,5,"4.99",123,"18.99","G","New","19","8","19","3","4.99",1,168,1
576,785,6,"4.99",80,"20.99","PG","Travel","21","8","21","3","4.99",1,168,1
576,282,5,"0.99",92,"20.99","NC-17","Drama","21","8","21","3","0.99",2,168,1
576,553,4,"0.99",136,"12.99","PG-13","Children","23","8","23","3","0.99",2,168,2
576,892,3,"4.99",104,"18.99","R","Animation","14","2","14","5","5.98",1,168,2
576,935,5,"0.99",142,"17.99","R","New","14","2","14","5","0.00",2,168,1
577,546,7,"2.99",98,"27.99","PG-13","Games","18","6","18","2","3.99",2,526,2
577,162,4,"2.99",95,"13.99","R","Action","21","6","21","2","2.99",2,526,2
577,750,3,"0.99",145,"25.99","R","New","21","6","21","2","6.99",1,526,2
577,718,7,"0.99",73,"24.99","G","Music","6","7","6","4","0.99",2,526,2
577,723,3,"2.99",82,"29.99","PG-13","Sci-Fi","6","7","6","4","7.99",1,526,2
577,644,7,"2.99",115,"29.99","PG","Animation","8","7","8","4","2.99",1,526,2
577,987,3,"2.99",116,"13.99","PG","Music","12","7","12","4","2.99",1,526,2
577,513,6,"2.99",153,"21.99","PG-13","Travel","12","7","12","4","2.99",2,526,1
577,457,5,"0.99",157,"21.99","NC-17","Documentary","27","7","27","4","0.99",2,526,1
577,392,5,"4.99",51,"13.99","NC-17","Children","27","7","27","4","4.99",1,526,1
577,778,3,"4.99",109,"24.99","G","Family","28","7","28","4","8.99",2,526,1
577,46,3,"4.99",108,"13.99","G","Games","28","7","28","4","5.99",2,526,1
577,823,4,"2.99",143,"21.99","R","Action","28","7","28","4","6.99",2,526,1
577,313,5,"4.99",118,"11.99","G","Horror","29","7","29","4","6.99",1,526,1
577,774,3,"2.99",182,"22.99","NC-17","Comedy","1","8","1","3","4.99",1,526,1
577,249,7,"0.99",176,"26.99","G","Classics","1","8","1","3","0.99",1,526,1
577,330,7,"4.99",112,"22.99","NC-17","Animation","1","8","1","3","4.99",1,526,2
577,159,5,"4.99",58,"12.99","R","Comedy","2","8","2","3","7.99",2,526,2
